word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
undoubtedly	11	0.445422	hard	3.148980	0.818182	0.181818	2.874807	0.090909
modeling	8	0.445218	hard	2.988328	1.000000	0.000000	2.292213	0.125000
champagne	9	0.442098	hard	3.068787	0.888889	0.111111	2.649946	0.111111
auction	7	0.441918	hard	2.801391	1.000000	0.000000	2.669725	0.142857
invoice	7	0.441851	hard	2.912868	0.857143	0.142857	3.013656	0.142857
carefully	9	0.439807	hard	3.148062	0.888889	0.111111	2.441515	0.111111
christ	6	0.438351	hard	2.834241	1.000000	0.000000	2.444694	0.166667
minute	6	0.437865	hard	2.829117	1.000000	0.000000	2.457225	0.166667
advance	7	0.436793	hard	2.992059	0.857143	0.142857	2.801344	0.142857
canvas	6	0.435118	hard	3.039683	0.833333	0.166667	2.646297	0.166667
memory	6	0.434462	hard	3.118517	0.833333	0.166667	2.441427	0.166667
ignore	6	0.434236	hard	2.755316	1.000000	0.000000	2.642728	0.166667
supplier	8	0.433512	hard	3.052143	0.875000	0.125000	2.663127	0.125000
matching	8	0.433128	hard	3.028212	1.000000	0.000000	2.171142	0.125000
physically	10	0.432795	hard	3.229265	0.800000	0.200000	2.677467	0.100000
observe	7	0.432610	hard	2.991603	0.857143	0.142857	2.796327	0.142857
accused	7	0.431017	hard	2.989966	0.857143	0.142857	2.798200	0.142857
closely	7	0.430369	hard	3.002607	0.857143	0.142857	2.764547	0.142857
closet	6	0.429459	hard	2.724982	1.000000	0.000000	2.714104	0.166667
burning	7	0.429286	hard	3.173469	0.857143	0.142857	2.321025	0.142857
format	6	0.429141	hard	2.951989	1.000000	0.000000	2.126504	0.166667
energy	6	0.427087	hard	2.908651	0.833333	0.166667	2.973297	0.166667
already	7	0.426084	hard	2.893089	0.857143	0.142857	3.041453	0.142857
literacy	8	0.425821	hard	2.857801	1.000000	0.000000	2.601064	0.125000
anymore	7	0.425125	hard	2.883303	1.000000	0.000000	2.432989	0.142857
domain	6	0.424090	hard	2.877420	1.000000	0.000000	2.311886	0.166667
loyalty	7	0.423609	hard	3.090842	0.714286	0.285714	3.158672	0.142857
profile	7	0.423096	hard	2.968054	1.000000	0.000000	2.210781	0.142857
worker	6	0.422231	hard	3.175107	0.833333	0.166667	2.276942	0.166667
imported	8	0.421686	hard	2.899505	1.000000	0.000000	2.487077	0.125000
informal	8	0.421106	hard	2.961209	1.000000	0.000000	2.326625	0.125000
chapter	7	0.419684	hard	2.871505	1.000000	0.000000	2.455441	0.142857
grocery	7	0.419588	hard	3.052145	0.857143	0.142857	2.620447	0.142857
gaming	6	0.418893	hard	3.190815	0.833333	0.166667	2.231371	0.166667
differ	6	0.418722	hard	3.069304	0.833333	0.166667	2.545390	0.166667
sudden	6	0.418357	hard	2.933461	0.833333	0.166667	2.896195	0.166667
subsidiary	10	0.418217	hard	3.080590	0.800000	0.200000	3.040401	0.100000
capable	7	0.417361	hard	3.090983	0.857143	0.142857	2.516697	0.142857
visible	7	0.416691	hard	3.122493	0.857143	0.142857	2.434208	0.142857
filter	6	0.416260	hard	2.810228	1.000000	0.000000	2.474071	0.166667
portable	8	0.415939	hard	2.933147	1.000000	0.000000	2.391550	0.125000
mortgage	8	0.415864	hard	2.967370	0.875000	0.125000	2.856234	0.125000
implied	7	0.412675	hard	3.031970	0.857143	0.142857	2.662383	0.142857
accomplish	10	0.411780	hard	3.088421	0.900000	0.100000	2.567959	0.100000
amongst	7	0.411421	hard	2.910081	1.000000	0.000000	2.343424	0.142857
mystery	7	0.411031	hard	3.080090	0.857143	0.142857	2.535492	0.142857
advocate	8	0.409318	hard	2.907268	0.875000	0.125000	3.001984	0.125000
notable	7	0.408658	hard	2.797318	1.000000	0.000000	2.630980	0.142857
peaceful	8	0.408246	hard	3.050760	0.875000	0.125000	2.629269	0.125000
chemistry	9	0.407839	hard	2.971447	1.000000	0.000000	2.359112	0.111111
sacred	6	0.407039	hard	2.796405	1.000000	0.000000	2.496160	0.166667
diving	6	0.406706	hard	3.248025	0.833333	0.166667	2.065344	0.166667
tourism	7	0.406414	hard	2.887489	1.000000	0.000000	2.394439	0.142857
checkout	8	0.406090	hard	3.169048	0.875000	0.125000	2.320136	0.125000
horizontal	10	0.405675	hard	3.108622	0.900000	0.100000	2.506667	0.100000
courtesy	8	0.402262	hard	2.924538	1.000000	0.000000	2.393551	0.125000
aluminum	8	0.402011	hard	3.157751	0.750000	0.250000	2.896621	0.125000
smartphone	10	0.401234	hard	2.830102	1.000000	0.000000	2.777802	0.100000
stable	6	0.399738	hard	2.849727	1.000000	0.000000	2.347430	0.166667
ethics	6	0.398904	hard	2.729958	1.000000	0.000000	2.655965	0.166667
clearly	7	0.398294	hard	2.999918	0.857143	0.142857	2.723977	0.142857
accordingly	11	0.397509	hard	3.097629	0.909091	0.090909	2.534222	0.090909
circle	6	0.396657	hard	2.900557	0.833333	0.166667	2.949147	0.166667
courage	7	0.396089	hard	2.954612	1.000000	0.000000	2.205534	0.142857
cricket	7	0.395991	hard	3.072446	0.857143	0.142857	2.532978	0.142857
scroll	6	0.392377	hard	2.951124	0.833333	0.166667	2.812018	0.166667
random	6	0.392303	hard	2.903412	1.000000	0.000000	2.197563	0.166667
logical	7	0.392192	hard	3.027528	0.857143	0.142857	2.643524	0.142857
anytime	7	0.391137	hard	2.842637	1.000000	0.000000	2.487809	0.142857
cluster	7	0.390824	hard	2.865935	1.000000	0.000000	2.427087	0.142857
download	8	0.389585	hard	3.004295	0.750000	0.250000	3.275106	0.125000
bureau	6	0.389063	hard	3.096803	0.833333	0.166667	2.430324	0.166667
browser	7	0.388503	hard	3.017930	0.857143	0.142857	2.662884	0.142857
marketing	9	0.388464	hard	3.045517	1.000000	0.000000	2.138831	0.111111
island	6	0.387993	hard	2.817999	1.000000	0.000000	2.412088	0.166667
hunter	6	0.387882	hard	2.764618	1.000000	0.000000	2.549988	0.166667
difficult	9	0.387649	hard	3.178391	0.777778	0.222222	2.777625	0.111111
result	6	0.386642	hard	2.778188	1.000000	0.000000	2.513055	0.166667
portal	6	0.385479	hard	2.858001	1.000000	0.000000	2.304902	0.166667
specially	9	0.385176	hard	3.038533	0.888889	0.111111	2.643856	0.111111
belief	6	0.384987	hard	3.001618	0.833333	0.166667	2.670471	0.166667
source	6	0.384725	hard	2.840062	1.000000	0.000000	2.350183	0.166667
develop	7	0.384037	hard	3.073780	0.857143	0.142857	2.511814	0.142857
password	8	0.383935	hard	3.044510	0.875000	0.125000	2.609411	0.125000
discover	8	0.383371	hard	2.988694	1.000000	0.000000	2.199629	0.125000
outlook	7	0.382712	hard	3.079269	0.714286	0.285714	3.128013	0.142857
gateway	7	0.382523	hard	3.054073	0.857143	0.142857	2.560544	0.142857
viewing	7	0.382239	hard	3.193899	0.857143	0.142857	2.198477	0.142857
quarter	7	0.380773	hard	3.255534	0.857143	0.142857	2.036891	0.142857
through	7	0.379350	hard	3.050676	0.857143	0.142857	2.564628	0.142857
discharge	9	0.376105	hard	2.929888	1.000000	0.000000	2.419585	0.111111
provided	8	0.376093	hard	3.110670	0.875000	0.125000	2.426676	0.125000
embrace	7	0.375654	hard	2.965087	0.857143	0.142857	2.780518	0.142857
fourth	6	0.374487	hard	3.030406	1.000000	0.000000	1.842709	0.166667
trauma	6	0.374438	hard	2.890820	0.833333	0.166667	2.941407	0.166667
author	6	0.372981	hard	2.808978	1.000000	0.000000	2.413179	0.166667
living	6	0.372396	hard	3.223181	0.833333	0.166667	2.078767	0.166667
magical	7	0.372103	hard	3.095274	0.857143	0.142857	2.438543	0.142857
exceptional	11	0.371692	hard	3.032791	0.909091	0.090909	2.663668	0.090909
method	6	0.371592	hard	2.866424	1.000000	0.000000	2.262542	0.166667
replica	7	0.371267	hard	2.898969	1.000000	0.000000	2.312672	0.142857
theology	8	0.370120	hard	2.965190	0.875000	0.125000	2.794097	0.125000
wardrobe	8	0.369922	hard	3.025373	0.875000	0.125000	2.638145	0.125000
formerly	8	0.369305	hard	3.094902	0.875000	0.125000	2.457402	0.125000
removable	9	0.369063	hard	3.060624	0.888889	0.111111	2.562846	0.111111
included	8	0.367331	hard	3.002522	0.875000	0.125000	2.693408	0.125000
curtain	7	0.367222	hard	2.830341	1.000000	0.000000	2.484177	0.142857
actual	6	0.364188	hard	2.910191	0.833333	0.166667	2.876121	0.166667
executive	9	0.364146	hard	3.205285	0.777778	0.222222	2.673243	0.111111
perform	7	0.363166	hard	3.065491	0.857143	0.142857	2.502332	0.142857
wealth	6	0.362889	hard	2.894216	1.000000	0.000000	2.177765	0.166667
shoulder	8	0.362783	hard	2.903728	1.000000	0.000000	2.388879	0.125000
bachelor	8	0.361154	hard	2.973200	1.000000	0.000000	2.206785	0.125000
incredibly	10	0.361003	hard	3.068643	0.900000	0.100000	2.543880	0.100000
exhibition	10	0.360881	hard	3.092624	0.800000	0.200000	2.924324	0.100000
profitable	10	0.360595	hard	2.988344	1.000000	0.000000	2.308312	0.100000
somehow	7	0.360372	hard	2.969861	0.857143	0.142857	2.745528	0.142857
plastic	7	0.360241	hard	2.936293	1.000000	0.000000	2.199798	0.142857
typically	9	0.360032	hard	3.206813	0.777778	0.222222	2.663195	0.111111
village	7	0.358747	hard	3.123190	0.857143	0.142857	2.346552	0.142857
displayed	9	0.357990	hard	3.044711	0.888889	0.111111	2.587599	0.111111
exceed	6	0.357370	hard	3.189923	0.666667	0.333333	2.880268	0.166667
school	6	0.355924	hard	2.914542	0.833333	0.166667	2.852622	0.166667
troops	6	0.355908	hard	2.794506	0.833333	0.166667	3.163058	0.166667
medical	7	0.355449	hard	2.961617	1.000000	0.000000	2.127201	0.142857
securing	8	0.353464	hard	2.950362	1.000000	0.000000	2.254460	0.125000
providing	9	0.353209	hard	3.174665	0.888889	0.111111	2.244401	0.111111
probability	11	0.352942	hard	3.150821	0.818182	0.181818	2.733022	0.090909
density	7	0.352733	hard	2.820412	1.000000	0.000000	2.488389	0.142857
atmospheric	11	0.352456	hard	2.875921	1.000000	0.000000	2.638487	0.090909
fashion	7	0.352377	hard	2.851969	1.000000	0.000000	2.406245	0.142857
chicken	7	0.350567	hard	3.160541	0.857143	0.142857	2.237826	0.142857
region	6	0.349818	hard	2.755316	1.000000	0.000000	2.517651	0.166667
subsequent	10	0.349079	hard	3.270567	0.700000	0.300000	2.889253	0.100000
shampoo	7	0.347976	hard	2.986114	0.857143	0.142857	2.685125	0.142857
unified	7	0.346762	hard	2.942457	0.857143	0.142857	2.796241	0.142857
system	6	0.346435	hard	2.931727	0.833333	0.166667	2.794116	0.166667
cabinet	7	0.345573	hard	2.838637	1.000000	0.000000	2.430644	0.142857
splash	6	0.345375	hard	2.999805	0.833333	0.166667	2.616469	0.166667
search	6	0.344606	hard	2.768754	1.000000	0.000000	2.475172	0.166667
compare	7	0.344077	hard	2.967456	1.000000	0.000000	2.095251	0.142857
acting	6	0.343046	hard	2.902778	1.000000	0.000000	2.126221	0.166667
housing	7	0.342522	hard	3.002354	1.000000	0.000000	2.002687	0.142857
plasma	6	0.341616	hard	3.053385	0.833333	0.166667	2.472322	0.166667
conclude	8	0.338091	hard	3.008369	0.875000	0.125000	2.634963	0.125000
considerably	12	0.337151	hard	2.987693	1.000000	0.000000	2.369610	0.083333
trading	7	0.336893	hard	2.867613	1.000000	0.000000	2.342840	0.142857
league	6	0.336587	hard	2.877768	0.833333	0.166667	2.919085	0.166667
bedroom	7	0.336296	hard	3.019583	0.857143	0.142857	2.581256	0.142857
counsel	7	0.335600	hard	2.870373	1.000000	0.000000	2.333785	0.142857
convert	7	0.334196	hard	2.910089	1.000000	0.000000	2.228984	0.142857
guardian	8	0.334135	hard	2.957390	0.875000	0.125000	2.760955	0.125000
possible	8	0.334082	hard	2.978623	0.875000	0.125000	2.705958	0.125000
compliant	9	0.333603	hard	2.968101	1.000000	0.000000	2.257776	0.111111
vintage	7	0.332877	hard	2.947678	1.000000	0.000000	2.129810	0.142857
candle	6	0.332730	hard	2.852274	1.000000	0.000000	2.241560	0.166667
consumer	8	0.329868	hard	2.921101	1.000000	0.000000	2.295178	0.125000
valuable	8	0.329627	hard	3.200268	0.750000	0.250000	2.679406	0.125000
soldier	7	0.329516	hard	2.740274	1.000000	0.000000	2.661257	0.142857
certainly	9	0.328981	hard	2.834984	1.000000	0.000000	2.595221	0.111111
workforce	9	0.328354	hard	3.201626	0.777778	0.222222	2.629675	0.111111
compact	7	0.328325	hard	3.101265	0.857143	0.142857	2.358183	0.142857
manual	6	0.327247	hard	2.996405	0.833333	0.166667	2.598403	0.166667
variable	8	0.326354	hard	3.035936	0.875000	0.125000	2.546274	0.125000
polished	8	0.326224	hard	2.918897	1.000000	0.000000	2.295480	0.125000
intake	6	0.326006	hard	2.853367	1.000000	0.000000	2.228771	0.166667
strawberry	10	0.324880	hard	3.017964	0.800000	0.200000	3.064082	0.100000
fortune	7	0.324853	hard	2.832320	1.000000	0.000000	2.416283	0.142857
prohibited	10	0.324622	hard	2.944000	0.900000	0.100000	2.812351	0.100000
growing	7	0.324125	hard	3.187796	0.857143	0.142857	2.128157	0.142857
lastly	6	0.323646	hard	2.978046	0.833333	0.166667	2.640551	0.166667
window	6	0.323568	hard	3.196728	0.833333	0.166667	2.074840	0.166667
compound	8	0.323364	hard	3.176249	0.875000	0.125000	2.178937	0.125000
strive	6	0.323342	hard	2.848246	1.000000	0.000000	2.238067	0.166667
external	8	0.322970	hard	2.973811	0.875000	0.125000	2.701940	0.125000
climate	7	0.321290	hard	2.835872	1.000000	0.000000	2.401816	0.142857
caution	7	0.320299	hard	2.801391	1.000000	0.000000	2.489529	0.142857
detail	6	0.320268	hard	2.680275	1.000000	0.000000	2.667953	0.166667
approval	8	0.319831	hard	3.187029	0.750000	0.250000	2.699133	0.125000
clothing	8	0.319194	hard	2.968935	1.000000	0.000000	2.155645	0.125000
avenue	6	0.319093	hard	2.898482	0.833333	0.166667	2.839589	0.166667
cinema	6	0.319008	hard	2.822490	1.000000	0.000000	2.298262	0.166667
gradually	9	0.318706	hard	3.183277	0.777778	0.222222	2.662837	0.111111
church	6	0.317695	hard	3.218335	0.666667	0.333333	2.747999	0.166667
scripture	9	0.317563	hard	2.893577	0.888889	0.111111	2.918590	0.111111
vector	6	0.317521	hard	2.953029	1.000000	0.000000	1.958434	0.166667
covering	8	0.317215	hard	3.051176	1.000000	0.000000	1.940005	0.125000
funding	7	0.317118	hard	3.199213	0.857143	0.142857	2.088246	0.142857
beautifully	11	0.315718	hard	3.173154	0.818182	0.181818	2.620107	0.090909
photography	11	0.313890	hard	3.127140	0.727273	0.272727	3.138818	0.090909
beloved	7	0.313355	hard	3.131848	0.857143	0.142857	2.256904	0.142857
complaint	9	0.312039	hard	2.968101	1.000000	0.000000	2.225827	0.111111
deposit	7	0.311671	hard	2.783855	1.000000	0.000000	2.522101	0.142857
machinery	9	0.311103	hard	2.972808	1.000000	0.000000	2.212264	0.111111
culture	7	0.310775	hard	2.979075	0.857143	0.142857	2.648214	0.142857
offset	6	0.310757	hard	2.909308	0.833333	0.166667	2.799237	0.166667
comfort	7	0.310651	hard	3.022320	0.857143	0.142857	2.536180	0.142857
commonly	8	0.310214	hard	3.197351	0.750000	0.250000	2.658186	0.125000
suicide	7	0.308295	hard	2.890009	0.857143	0.142857	2.874898	0.142857
precious	8	0.308037	hard	2.927602	1.000000	0.000000	2.246018	0.125000
subscription	12	0.307318	hard	2.989295	0.833333	0.166667	3.059011	0.083333
celebrity	9	0.306132	hard	2.964892	0.888889	0.111111	2.717207	0.111111
universal	9	0.305919	hard	2.941959	1.000000	0.000000	2.284371	0.111111
stylish	7	0.305828	hard	2.952435	0.857143	0.142857	2.709784	0.142857
drawer	6	0.304011	hard	2.910462	0.833333	0.166667	2.786260	0.166667
overwhelming	12	0.303779	hard	3.095333	0.916667	0.083333	2.410639	0.083333
though	6	0.301800	hard	3.100773	0.833333	0.166667	2.290762	0.166667
ranking	7	0.301158	hard	3.120427	0.857143	0.142857	2.268371	0.142857
around	6	0.299454	hard	2.875581	1.000000	0.000000	2.131975	0.166667
satisfy	7	0.298934	hard	2.957686	0.857143	0.142857	2.685988	0.142857
single	6	0.298788	hard	2.850211	1.000000	0.000000	2.196605	0.166667
execute	7	0.298599	hard	3.109761	0.714286	0.285714	2.924521	0.142857
stomach	7	0.298307	hard	2.911457	1.000000	0.000000	2.172270	0.142857
hundred	7	0.297392	hard	2.966696	0.857143	0.142857	2.660400	0.142857
changed	7	0.296838	hard	2.994312	1.000000	0.000000	1.955799	0.142857
commit	6	0.296325	hard	3.050784	0.833333	0.166667	2.411942	0.166667
direct	6	0.295990	hard	2.763120	1.000000	0.000000	2.417712	0.166667
freely	6	0.295964	hard	2.985015	0.833333	0.166667	2.581513	0.166667
scratch	7	0.295869	hard	2.899897	0.857143	0.142857	2.830913	0.142857
spiritual	9	0.294984	hard	2.890541	0.888889	0.111111	2.892989	0.111111
supportive	10	0.294975	hard	3.071853	0.900000	0.100000	2.437747	0.100000
honestly	8	0.294972	hard	2.835021	1.000000	0.000000	2.466112	0.125000
chosen	6	0.293976	hard	2.761128	1.000000	0.000000	2.419880	0.166667
showcase	8	0.292329	hard	2.896324	0.875000	0.125000	2.856952	0.125000
client	6	0.292122	hard	2.722002	1.000000	0.000000	2.518327	0.166667
united	6	0.291951	hard	2.766277	1.000000	0.000000	2.403562	0.166667
promise	7	0.290546	hard	2.885055	1.000000	0.000000	2.229059	0.142857
existing	8	0.290484	hard	3.129906	0.875000	0.125000	2.250084	0.125000
damage	6	0.290205	hard	2.992303	0.833333	0.166667	2.554131	0.166667
consequently	12	0.289693	hard	3.163855	0.833333	0.166667	2.581415	0.083333
productivity	12	0.288967	hard	3.144354	0.833333	0.166667	2.630779	0.083333
dashboard	9	0.287176	hard	2.992153	0.777778	0.222222	3.110443	0.111111
scoring	7	0.285409	hard	2.930992	1.000000	0.000000	2.102636	0.142857
currently	9	0.284535	hard	2.964918	0.888889	0.111111	2.685139	0.111111
remedy	6	0.283502	hard	2.985169	0.833333	0.166667	2.562650	0.166667
striking	8	0.283360	hard	3.053110	0.875000	0.125000	2.438152	0.125000
producer	8	0.283024	hard	3.019836	0.875000	0.125000	2.523714	0.125000
lowest	6	0.282930	hard	2.833528	1.000000	0.000000	2.216258	0.166667
posting	7	0.282343	hard	2.939924	1.000000	0.000000	2.074990	0.142857
twenty	6	0.282293	hard	2.932533	0.833333	0.166667	2.696996	0.166667
economy	7	0.279768	hard	2.982477	0.857143	0.142857	2.593474	0.142857
copper	6	0.278345	hard	3.064492	0.833333	0.166667	2.349848	0.166667
narrow	6	0.278241	hard	2.873220	0.833333	0.166667	2.844399	0.166667
vendor	6	0.276641	hard	2.976404	1.000000	0.000000	1.837409	0.166667
conflict	8	0.276632	hard	2.996451	0.875000	0.125000	2.574727	0.125000
networking	10	0.276031	hard	3.048170	0.900000	0.100000	2.470933	0.100000
office	6	0.275386	hard	3.051108	0.833333	0.166667	2.380080	0.166667
answer	6	0.275012	hard	2.797201	1.000000	0.000000	2.298484	0.166667
monetary	8	0.274820	hard	2.825231	1.000000	0.000000	2.461574	0.125000
tunnel	6	0.274641	hard	2.751151	0.833333	0.166667	3.154783	0.166667
friendship	10	0.274452	hard	2.947466	0.900000	0.100000	2.729055	0.100000
everyday	8	0.274195	hard	3.144110	0.750000	0.250000	2.742523	0.125000
scared	6	0.272994	hard	2.796405	1.000000	0.000000	2.297553	0.166667
software	8	0.271081	hard	2.865133	1.000000	0.000000	2.352834	0.125000
council	7	0.270384	hard	3.033965	0.857143	0.142857	2.446401	0.142857
murder	6	0.269360	hard	3.018086	0.833333	0.166667	2.456562	0.166667
mounted	7	0.269288	hard	2.889565	1.000000	0.000000	2.185897	0.142857
casual	6	0.268640	hard	2.959906	0.833333	0.166667	2.605969	0.166667
deployment	10	0.268554	hard	2.971573	0.900000	0.100000	2.657963	0.100000
prince	6	0.267778	hard	2.883299	1.000000	0.000000	2.065081	0.166667
finger	6	0.266793	hard	2.968096	1.000000	0.000000	1.844302	0.166667
history	7	0.266220	hard	2.871096	1.000000	0.000000	2.229120	0.142857
tailor	6	0.265879	hard	2.659307	1.000000	0.000000	2.641600	0.166667
avocado	7	0.265185	hard	3.037494	0.714286	0.285714	3.061923	0.142857
supported	9	0.264823	hard	2.993138	0.888889	0.111111	2.582945	0.111111
automobile	10	0.264752	hard	2.925535	0.900000	0.100000	2.771404	0.100000
regular	7	0.264567	hard	2.948913	0.857143	0.142857	2.657758	0.142857
modest	6	0.263394	hard	2.797088	1.000000	0.000000	2.281560	0.166667
oracle	6	0.262418	hard	2.743297	1.000000	0.000000	2.419241	0.166667
wedding	7	0.260553	hard	3.125136	0.857143	0.142857	2.196031	0.142857
require	7	0.260493	hard	3.227570	0.714286	0.285714	2.563362	0.142857
regularly	9	0.260202	medium	3.081053	0.777778	0.222222	2.840546	0.111111
predict	7	0.259201	medium	2.909289	1.000000	0.000000	2.119936	0.142857
darkness	8	0.258459	medium	2.948802	0.875000	0.125000	2.671041	0.125000
theory	6	0.258056	medium	2.818484	1.000000	0.000000	2.218315	0.166667
somewhat	8	0.256695	medium	2.894484	1.000000	0.000000	2.255605	0.125000
solely	6	0.256643	medium	2.937638	0.833333	0.166667	2.645788	0.166667
broadcast	9	0.256465	medium	2.923171	0.888889	0.111111	2.751524	0.111111
future	6	0.255721	medium	3.022558	0.833333	0.166667	2.424784	0.166667
overview	8	0.255604	medium	3.144294	0.750000	0.250000	2.714502	0.125000
customs	7	0.254297	medium	2.996805	0.857143	0.142857	2.518676	0.142857
countryside	11	0.253888	medium	2.903804	1.000000	0.000000	2.420329	0.090909
checklist	9	0.253730	medium	3.084109	0.888889	0.111111	2.331222	0.111111
capability	10	0.253616	medium	3.105670	0.800000	0.200000	2.731654	0.100000
philosophy	10	0.252923	medium	3.133182	0.700000	0.300000	3.102115	0.100000
signature	9	0.252597	medium	2.791641	1.000000	0.000000	2.594151	0.111111
currency	8	0.249536	medium	3.063508	0.750000	0.250000	2.914455	0.125000
evolution	9	0.249396	medium	2.892065	0.888889	0.111111	2.821502	0.111111
extremely	9	0.248995	medium	3.153341	0.777778	0.222222	2.636978	0.111111
coated	6	0.248894	medium	2.712915	1.000000	0.000000	2.477782	0.166667
sporting	8	0.248773	medium	2.916195	1.000000	0.000000	2.187714	0.125000
happen	6	0.248570	medium	2.996341	0.833333	0.166667	2.481998	0.166667
liable	6	0.246412	medium	2.951104	0.833333	0.166667	2.595800	0.166667
strictly	8	0.246374	medium	2.922277	0.875000	0.125000	2.721739	0.125000
strong	6	0.246198	medium	2.824853	1.000000	0.000000	2.184272	0.166667
anchor	6	0.245466	medium	2.828499	1.000000	0.000000	2.173756	0.166667
empower	7	0.245140	medium	3.007472	0.857143	0.142857	2.477518	0.142857
sequence	8	0.244870	medium	3.173119	0.750000	0.250000	2.624044	0.125000
thread	6	0.244674	medium	2.703460	1.000000	0.000000	2.495984	0.166667
cherry	6	0.243884	medium	3.014539	0.833333	0.166667	2.427987	0.166667
length	6	0.243656	medium	2.890313	1.000000	0.000000	2.011201	0.166667
identify	8	0.242740	medium	2.930516	0.875000	0.125000	2.695045	0.125000
comfortable	11	0.242368	medium	3.010804	0.909091	0.090909	2.528921	0.090909
welcome	7	0.241577	medium	3.008316	0.857143	0.142857	2.470056	0.142857
context	7	0.241496	medium	3.089880	0.857143	0.142857	2.258980	0.142857
normally	8	0.241248	medium	3.044811	0.875000	0.125000	2.397221	0.125000
expansion	9	0.241117	medium	3.071639	0.888889	0.111111	2.344787	0.111111
sanctuary	9	0.240675	medium	2.929781	0.888889	0.111111	2.711033	0.111111
viewer	6	0.240489	medium	3.020301	0.833333	0.166667	2.408054	0.166667
introduce	9	0.239822	medium	2.809735	1.000000	0.000000	2.528423	0.111111
nursery	7	0.239687	medium	2.920036	0.857143	0.142857	2.695583	0.142857
launching	9	0.239227	medium	3.049146	0.888889	0.111111	2.400162	0.111111
swimming	8	0.238820	medium	3.227100	0.750000	0.250000	2.475465	0.125000
assign	6	0.238409	medium	2.839928	0.833333	0.166667	2.871487	0.166667
seemingly	9	0.237736	medium	2.982094	0.888889	0.111111	2.571374	0.111111
adopted	7	0.236453	medium	2.852903	0.857143	0.142857	2.864424	0.142857
prison	6	0.235736	medium	2.841242	1.000000	0.000000	2.126383	0.166667
violent	7	0.234949	medium	2.853162	1.000000	0.000000	2.229169	0.142857
medieval	8	0.233922	medium	2.993550	0.875000	0.125000	2.518950	0.125000
median	6	0.233466	medium	2.806912	1.000000	0.000000	2.211811	0.166667
praise	6	0.232264	medium	2.744584	1.000000	0.000000	2.371234	0.166667
developing	10	0.231341	medium	3.062643	0.900000	0.100000	2.367285	0.100000
acquisition	11	0.230920	medium	3.114174	0.818182	0.181818	2.647012	0.090909
supporting	10	0.229274	medium	3.062487	0.900000	0.100000	2.364626	0.100000
although	8	0.228321	medium	3.031260	0.875000	0.125000	2.413118	0.125000
castle	6	0.227304	medium	2.716334	1.000000	0.000000	2.436950	0.166667
particle	8	0.224459	medium	2.838939	1.000000	0.000000	2.351502	0.125000
handle	6	0.224394	medium	2.809045	1.000000	0.000000	2.192853	0.166667
washer	6	0.224380	medium	2.877300	1.000000	0.000000	2.016297	0.166667
leading	7	0.224224	medium	2.882678	1.000000	0.000000	2.136941	0.142857
conveyor	8	0.222449	medium	3.054567	0.875000	0.125000	2.344136	0.125000
musician	8	0.222445	medium	2.953839	0.875000	0.125000	2.604653	0.125000
suspect	7	0.222243	medium	2.952129	0.857143	0.142857	2.586733	0.142857
curiosity	9	0.221039	medium	2.940021	0.888889	0.111111	2.655454	0.111111
excess	6	0.219844	medium	3.191708	0.666667	0.333333	2.671888	0.166667
change	6	0.217262	medium	2.943539	1.000000	0.000000	1.834429	0.166667
wildlife	8	0.216100	medium	3.097401	0.750000	0.250000	2.777255	0.125000
publication	11	0.215972	medium	3.030258	0.909091	0.090909	2.439496	0.090909
fraction	8	0.215580	medium	2.834369	1.000000	0.000000	2.350168	0.125000
floral	6	0.215449	medium	2.986164	0.833333	0.166667	2.459247	0.166667
bathroom	8	0.214308	medium	2.970133	0.875000	0.125000	2.550454	0.125000
delivery	8	0.212479	medium	3.058018	0.875000	0.125000	2.320439	0.125000
shipping	8	0.212397	medium	3.140847	0.750000	0.250000	2.659399	0.125000
eighth	6	0.212277	medium	2.877788	0.833333	0.166667	2.734850	0.166667
meaningful	10	0.211784	medium	3.054136	0.900000	0.100000	2.360309	0.100000
usually	7	0.211560	medium	3.209650	0.714286	0.285714	2.537207	0.142857
finally	7	0.211441	medium	3.114748	0.857143	0.142857	2.150131	0.142857
molecular	9	0.211186	medium	2.977184	0.888889	0.111111	2.544737	0.111111
wonder	6	0.210228	medium	2.902836	1.000000	0.000000	1.929282	0.166667
founder	7	0.210116	medium	2.958065	1.000000	0.000000	1.921057	0.142857
bearing	7	0.207600	medium	2.953254	1.000000	0.000000	1.929772	0.142857
discount	8	0.207580	medium	2.891269	1.000000	0.000000	2.191148	0.125000
string	6	0.207259	medium	2.832636	1.000000	0.000000	2.106449	0.166667
sharing	7	0.206826	medium	2.886525	1.000000	0.000000	2.101211	0.142857
unusual	7	0.206668	medium	3.077417	0.714286	0.285714	2.871965	0.142857
regard	6	0.205795	medium	2.880409	0.833333	0.166667	2.718465	0.166667
tribute	7	0.205699	medium	2.858266	0.857143	0.142857	2.804987	0.142857
prayer	6	0.205382	medium	2.973939	0.833333	0.166667	2.475948	0.166667
regional	8	0.205297	medium	2.772166	1.000000	0.000000	2.495812	0.125000
educator	8	0.204872	medium	2.817073	1.000000	0.000000	2.379037	0.125000
composed	8	0.204560	medium	3.011245	0.875000	0.125000	2.429678	0.125000
gallery	7	0.204283	medium	3.067198	0.857143	0.142857	2.262508	0.142857
